-0.005,-0.24
-0.004996,-0.24
-0.004992,-0.16
-0.004988,-0.16
-0.004984,-0.16
-0.00498,-0.16
-0.004976,-0.16
-0.004972,-0.16
-0.004968,-0.16
-0.004964,-0.16
-0.00496,-0.16
-0.004956,-0.16
-0.004952,-0.16
-0.004948,-0.08
-0.004944,-0.16
-0.00494,-0.16
-0.004936,-0.16
-0.004932,-0.08
-0.004928,-0.16
-0.004924,-0.16
-0.00492,-0.08
-0.004916,-0.08
-0.004912,-0.08
-0.004908,-0.08
-0.004904,-0.08
-0.0049,-0.08
-0.004896,-0.16
-0.004892,-0.08
-0.004888,-0.08
-0.004884,-0.08
-0.00488,-0.08
-0.004876,0
-0.004872,-0.08
-0.004868,0
-0.004864,-0.08
-0.00486,-0.08
-0.004856,-0.08
-0.004852,-0.08
-0.004848,-0.08
-0.004844,-0.08
-0.00484,-0.08
-0.004836,-0.08
-0.004832,-0.08
-0.004828,0
-0.004824,0
-0.00482,-0.08
-0.004816,-0.08
-0.004812,0
-0.004808,-0.08
-0.004804,0
-0.0048,-0.08
-0.004796,0
-0.004792,0
-0.004788,-0.08
-0.004784,0
-0.00478,-0.08
-0.004776,-0.08
-0.004772,0
-0.004768,-0.08
-0.004764,-0.08
-0.00476,0
-0.004756,-0.08
-0.004752,0
-0.004748,-0.08
-0.004744,-0.08
-0.00474,-0.08
-0.004736,-0.08
-0.004732,0
-0.004728,-0.08
-0.004724,-0.08
-0.00472,0
-0.004716,-0.08
-0.004712,-0.08
-0.004708,0
-0.004704,0
-0.0047,-0.08
-0.004696,0
-0.004692,0
-0.004688,0
-0.004684,0
-0.00468,0
-0.004676,0
-0.004672,-0.08
-0.004668,-0.08
-0.004664,0
-0.00466,-0.08
-0.004656,-0.08
-0.004652,0
-0.004648,-0.08
-0.004644,-0.08
-0.00464,0
-0.004636,-0.08
-0.004632,-0.08
-0.004628,-0.08
-0.004624,0
-0.00462,-0.08
-0.004616,-0.08
-0.004612,0
-0.004608,-0.08
-0.004604,0
-0.0046,-0.08
-0.004596,-0.08
-0.004592,0
-0.004588,0
-0.004584,0
-0.00458,0
-0.004576,0
-0.004572,0
-0.004568,-0.08
-0.004564,0
-0.00456,0
-0.004556,-0.08
-0.004552,0
-0.004548,-0.08
-0.004544,0
-0.00454,-0.08
-0.004536,-0.08
-0.004532,-0.08
-0.004528,-0.08
-0.004524,0
-0.00452,-0.08
-0.004516,-0.08
-0.004512,-0.08
-0.004508,-0.08
-0.004504,0
-0.0045,-0.08
-0.004496,0
-0.004492,-0.08
-0.004488,0
-0.004484,0
-0.00448,-0.08
-0.004476,0
-0.004472,-0.08
-0.004468,-0.08
-0.004464,0
-0.00446,0
-0.004456,0
-0.004452,0
-0.004448,-0.08
-0.004444,0
-0.00444,-0.08
-0.004436,0
-0.004432,0
-0.004428,-0.08
-0.004424,-0.08
-0.00442,-0.08
-0.004416,0
-0.004412,0
-0.004408,0
-0.004404,0
-0.0044,-0.08
-0.004396,0
-0.004392,0
-0.004388,0
-0.004384,0
-0.00438,0
